# _tick,_time,frames,mean_episode_return_0,loss_0
8075,1760613237.3922153,25840000,-0.05742259323596954,0.7015045285224915
8076,1760613238.2456574,25843200,-0.05722902715206146,0.6946463584899902
8077,1760613238.872051,25846400,-0.05728507041931152,0.7008097767829895
8078,1760613239.468874,25849600,-0.05678625404834747,0.7353485226631165
8079,1760613240.1796865,25852800,-0.05701927840709686,0.7091439962387085
8080,1760613240.8636978,25856000,-0.05691642686724663,0.6865087747573853
8081,1760613241.620387,25859200,-0.057403456419706345,0.7235404849052429
8082,1760613242.1484525,25862400,-0.057857342064380646,0.7200326323509216
8083,1760613242.6813936,25865600,-0.05734051764011383,0.7159633636474609
8084,1760613243.3578448,25868800,-0.056840624660253525,0.7230595350265503
8085,1760613243.8585677,25872000,-0.05666354298591614,0.690212607383728
8086,1760613244.3665423,25875200,-0.05635746940970421,0.7196500897407532
8087,1760613244.9163954,25878400,-0.05605887249112129,0.6993945240974426
8088,1760613245.5573401,25881600,-0.055860649794340134,0.7099102139472961
8089,1760613246.2538784,25884800,-0.05581045150756836,0.69732666015625
8090,1760613246.948956,25888000,-0.05618162453174591,0.7021970152854919
8091,1760613247.5159388,25891200,-0.05603683367371559,0.7048304080963135
8092,1760613248.0263195,25894400,-0.056323107331991196,0.711915910243988
8093,1760613248.6058066,25897600,-0.05637894570827484,0.7041876912117004
8094,1760613249.343193,25900800,-0.05606721341609955,0.7309466600418091
8095,1760613250.077053,25904000,-0.05634881183505058,0.6941978335380554
8096,1760613250.786245,25907200,-0.05613406002521515,0.7105230093002319
8097,1760613251.5011132,25910400,-0.05634210258722305,0.719218373298645
8098,1760613252.0423205,25913600,-0.056506067514419556,0.7072524428367615
8099,1760613252.660148,25916800,-0.05581437423825264,0.6964609622955322
8100,1760613253.2727141,25920000,-0.05570971965789795,0.7257983684539795
8101,1760613253.816463,25923200,-0.05565284565091133,0.7131664752960205
8102,1760613254.4468603,25926400,-0.05571707338094711,0.7337687611579895
8103,1760613254.96682,25929600,-0.05616440623998642,0.7474052309989929
8104,1760613255.6217017,25932800,-0.0558304600417614,0.7530239224433899
8105,1760613256.4028573,25936000,-0.05561783164739609,0.7256962060928345
8106,1760613255.9859421,25939200,-0.055864591151475906,0.6982840895652771
8107,1760613256.6153774,25942400,-0.055919427424669266,0.7187843918800354
8108,1760613257.3949118,25945600,-0.05528369918465614,0.7105973958969116
8109,1760613258.0632617,25948800,-0.05530169606208801,0.7253984212875366
8110,1760613258.751001,25952000,-0.05531224235892296,0.7015658617019653
8111,1760613259.3055568,25955200,-0.055476441979408264,0.7342401742935181
8112,1760613260.1432474,25958400,-0.05554325506091118,0.7145607471466064
8113,1760613260.7997086,25961600,-0.055161114782094955,0.7076435089111328
8114,1760613261.3161058,25964800,-0.05524903163313866,0.7240415215492249
8115,1760613261.9318473,25968000,-0.05555693805217743,0.7233993411064148
8116,1760613262.7173624,25971200,-0.05551121383905411,0.7431256175041199
8117,1760613263.5824006,25974400,-0.05570477619767189,0.6975317597389221
8118,1760613264.449569,25977600,-0.055721912533044815,0.7379409670829773
8119,1760613265.1874208,25980800,-0.05576319247484207,0.7110903263092041
8120,1760613265.7656174,25984000,-0.05517815053462982,0.6947675943374634
8121,1760613266.5392275,25987200,-0.05475097522139549,0.7312894463539124
8122,1760613267.18737,25990400,-0.05452682077884674,0.71625155210495
8123,1760613267.8921988,25993600,-0.05471621826291084,0.7233301401138306
8124,1760613268.706304,25996800,-0.05437169969081879,0.7219153642654419
8125,1760613269.5014102,26000000,-0.054473258554935455,0.7055743932723999
8126,1760613270.0385065,26003200,-0.054275497794151306,0.678696870803833
8127,1760613270.620846,26006400,-0.054711926728487015,0.699003279209137
8128,1760613271.2459512,26009600,-0.05482045188546181,0.7314779162406921
8129,1760613271.9417856,26012800,-0.05473773181438446,0.7037513852119446
8130,1760613272.717271,26016000,-0.0545620359480381,0.719163715839386
8131,1760613273.4819927,26019200,-0.053958699107170105,0.7350302934646606
8132,1760613274.2582788,26022400,-0.054416097700595856,0.7265177965164185
8133,1760613275.0041974,26025600,-0.054409198462963104,0.7030724287033081
8134,1760613275.5881407,26028800,-0.054286714643239975,0.7288153171539307
8135,1760613276.2850358,26032000,-0.054424948990345,0.7252568006515503
8136,1760613276.8027503,26035200,-0.05457847937941551,0.7072896361351013
8137,1760613277.3439417,26038400,-0.054766684770584106,0.7407978773117065
8138,1760613277.921316,26041600,-0.05479069799184799,0.743964433670044
8139,1760613278.5089967,26044800,-0.055021218955516815,0.7025845050811768
8140,1760613279.0317826,26048000,-0.05464908480644226,0.7471693158149719
8141,1760613279.8411448,26051200,-0.05471618473529816,0.733977198600769
8142,1760613280.4173274,26054400,-0.055373869836330414,0.7235416173934937
8143,1760613280.995951,26057600,-0.05564286187291145,0.6976774334907532
8144,1760613281.758781,26060800,-0.055730585008859634,0.688819169998169
8145,1760613282.4379241,26064000,-0.05614202842116356,0.7083776593208313
8146,1760613283.2345555,26067200,-0.056890323758125305,0.7383349537849426
8147,1760613283.8479342,26070400,-0.05689400061964989,0.7083892822265625
8148,1760613284.5324955,26073600,-0.057087384164333344,0.7031640410423279
8149,1760613285.1551294,26076800,-0.056696340441703796,0.6978094577789307
8150,1760613285.7610455,26080000,-0.05651841685175896,0.7060492038726807
8151,1760613286.4816628,26083200,-0.05569975823163986,0.735433042049408
8152,1760613286.9981978,26086400,-0.055547650903463364,0.7221797704696655
8153,1760613287.4789867,26089600,-0.05603615939617157,0.7099018096923828
8154,1760613288.010985,26092800,-0.056130871176719666,0.7120895385742188
8155,1760613287.734534,26096000,-0.0566265732049942,0.6946821808815002
8156,1760613288.359263,26099200,-0.05686651170253754,0.718637228012085
8157,1760613288.911906,26102400,-0.05680770054459572,0.7128437757492065
8158,1760613289.523462,26105600,-0.05709540471434593,0.6965231895446777
8159,1760613290.1605008,26108800,-0.05733224004507065,0.7030752301216125
8160,1760613290.665539,26112000,-0.05721747502684593,0.7239418625831604
8161,1760613291.3520143,26115200,-0.05702969431877136,0.6932758092880249
8162,1760613291.9343812,26118400,-0.05718240886926651,0.7021601796150208
8163,1760613292.756189,26121600,-0.057063132524490356,0.7330954074859619
8164,1760613293.461925,26124800,-0.05714983865618706,0.7197777628898621
8165,1760613294.0055778,26128000,-0.05728583037853241,0.7142847180366516
8166,1760613294.716768,26131200,-0.056810278445482254,0.7116351127624512
8167,1760613295.27325,26134400,-0.056615397334098816,0.7101228833198547
8168,1760613295.918256,26137600,-0.05630732700228691,0.6898205280303955
8169,1760613296.6924374,26140800,-0.056140221655368805,0.710502028465271
8170,1760613297.6075528,26144000,-0.055894192308187485,0.7100740075111389
8171,1760613298.149735,26147200,-0.05602459982037544,0.7019138336181641
8172,1760613298.6304345,26150400,-0.05623787268996239,0.7156235575675964
8173,1760613299.2815578,26153600,-0.05603928118944168,0.7511194348335266
8174,1760613299.9148142,26156800,-0.0563676655292511,0.7128336429595947
8175,1760613300.6101334,26160000,-0.056552886962890625,0.7157559990882874
8176,1760613301.1711228,26163200,-0.056267257779836655,0.7314269542694092
8177,1760613301.7853115,26166400,-0.05597041919827461,0.7032831311225891
8178,1760613302.3863673,26169600,-0.05604234337806702,0.7124363780021667
8179,1760613302.91692,26172800,-0.056182123720645905,0.7270973324775696
8180,1760613303.4871135,26176000,-0.056500449776649475,0.6923019886016846
8181,1760613304.0702393,26179200,-0.0560903362929821,0.7140435576438904
8182,1760613304.6829348,26182400,-0.055939931422472,0.7119394540786743
8183,1760613305.2916846,26185600,-0.056249845772981644,0.7233409285545349
8184,1760613306.1778598,26188800,-0.056710850447416306,0.7141653299331665
8185,1760613306.9368312,26192000,-0.05668476223945618,0.7085283398628235
8186,1760613307.509984,26195200,-0.05663006752729416,0.7155656218528748
8187,1760613308.2076144,26198400,-0.056609563529491425,0.715146541595459
8188,1760613308.8306682,26201600,-0.0566551573574543,0.7108497619628906
8189,1760613309.3801727,26204800,-0.05676528811454773,0.7026435136795044
8190,1760613310.137326,26208000,-0.05641535297036171,0.7359365224838257
8191,1760613310.9858687,26211200,-0.05635293573141098,0.7618072628974915
8192,1760613311.7371278,26214400,-0.05661061778664589,0.7270134091377258
8193,1760613312.5678823,26217600,-0.05654377490282059,0.7205408215522766
8194,1760613313.4232917,26220800,-0.05688720569014549,0.7241938710212708
8195,1760613313.9786947,26224000,-0.0564362034201622,0.7438166737556458
8196,1760613314.6061027,26227200,-0.05706555023789406,0.7140832543373108
8197,1760613315.2440205,26230400,-0.05706879496574402,0.7176063060760498
8198,1760613315.9400258,26233600,-0.05737432464957237,0.7221295237541199
8199,1760613316.4475994,26236800,-0.05733104050159454,0.7260748147964478
8200,1760613317.150287,26240000,-0.05756735801696777,0.7326831817626953
8201,1760613317.9401655,26243200,-0.05726645514369011,0.7050765752792358
8202,1760613318.5586379,26246400,-0.05704567953944206,0.7092457413673401
8203,1760613319.093503,26249600,-0.05620666965842247,0.7138321399688721
8204,1760613318.9837873,26252800,-0.05629919469356537,0.7194041609764099
8205,1760613319.524522,26256000,-0.056093260645866394,0.6803103089332581
8206,1760613320.2934215,26259200,-0.05556529387831688,0.6851981282234192
8207,1760613321.0813122,26262400,-0.05577808991074562,0.7121500968933105
8208,1760613321.79831,26265600,-0.0562446303665638,0.6974624395370483
8209,1760613322.466795,26268800,-0.056049395352602005,0.7187913656234741
8210,1760613323.0113893,26272000,-0.05576750263571739,0.7173004150390625
8211,1760613323.6092646,26275200,-0.0553378202021122,0.7450878024101257
8212,1760613324.3774288,26278400,-0.055298641324043274,0.708864152431488
8213,1760613325.0089812,26281600,-0.05531316623091698,0.7155102491378784
8214,1760613325.5456016,26284800,-0.05547236278653145,0.7091073393821716
8215,1760613326.252579,26288000,-0.05514072999358177,0.725666344165802
8216,1760613327.1616726,26291200,-0.05518390238285065,0.734812319278717
8217,1760613327.849619,26294400,-0.05495791509747505,0.7212565541267395
8218,1760613328.5327554,26297600,-0.05536123365163803,0.7349581122398376
8219,1760613329.1425183,26300800,-0.05562913045287132,0.7214383482933044
8220,1760613329.7360747,26304000,-0.055792998522520065,0.730867326259613
8221,1760613330.3935206,26307200,-0.05595315992832184,0.7230075001716614
8222,1760613330.982,26310400,-0.05608957260847092,0.7385450005531311
8223,1760613331.659941,26313600,-0.05604580044746399,0.6935865879058838
8224,1760613332.4161,26316800,-0.056336965411901474,0.7093096375465393
8225,1760613332.9051807,26320000,-0.05616984888911247,0.7148181200027466
8226,1760613333.6013987,26323200,-0.056344013661146164,0.7102917432785034
8227,1760613334.362553,26326400,-0.056208230555057526,0.7165573239326477
8228,1760613334.9166691,26329600,-0.05542871356010437,0.7078602313995361
8229,1760613335.633512,26332800,-0.0551074780523777,0.7238487005233765
8230,1760613336.1654887,26336000,-0.055034540593624115,0.7338070869445801
8231,1760613336.7580273,26339200,-0.05571446567773819,0.7084097266197205
8232,1760613337.40424,26342400,-0.055194783955812454,0.740475594997406
8233,1760613338.2674773,26345600,-0.05526762828230858,0.7193080186843872
8234,1760613338.8426516,26348800,-0.05579952895641327,0.7395026683807373
8235,1760613339.6236968,26352000,-0.05561528727412224,0.7200782895088196
8236,1760613340.3706908,26355200,-0.05563553795218468,0.7135006785392761
8237,1760613341.0252693,26358400,-0.05522190034389496,0.7262932658195496
8238,1760613341.7590299,26361600,-0.05537697300314903,0.7058234214782715
8239,1760613342.4575384,26364800,-0.05547434464097023,0.7067230343818665
8240,1760613343.0325134,26368000,-0.05533524602651596,0.7207136750221252
8241,1760613343.732018,26371200,-0.05556623637676239,0.723786473274231
8242,1760613344.3869221,26374400,-0.05518460273742676,0.7215319275856018
8243,1760613345.008578,26377600,-0.055029284209012985,0.7118358016014099
8244,1760613345.6544566,26380800,-0.055061642080545425,0.7133211493492126
8245,1760613346.418514,26384000,-0.0553031787276268,0.7042568922042847
8246,1760613346.9741914,26387200,-0.055500730872154236,0.7046287059783936
8247,1760613347.6435466,26390400,-0.055554360151290894,0.7110337018966675
8248,1760613348.2853737,26393600,-0.05520656704902649,0.7153951525688171
8249,1760613348.8666089,26396800,-0.05537823215126991,0.7015200257301331
8250,1760613349.356824,26400000,-0.05538909509778023,0.6988195776939392
8251,1760613350.1334486,26403200,-0.056066542863845825,0.7044952511787415
8252,1760613349.921564,26406400,-0.055960532277822495,0.7066352963447571
8253,1760613350.5286918,26409600,-0.05594465136528015,0.7279377579689026
8254,1760613351.1596854,26412800,-0.05581536144018173,0.6918778419494629
8255,1760613351.737144,26416000,-0.05573994293808937,0.671875536441803
8256,1760613352.4187453,26419200,-0.05578213557600975,0.7025718688964844
8257,1760613352.981964,26422400,-0.05611090734601021,0.690410315990448
8258,1760613353.7513304,26425600,-0.05601559579372406,0.7147554755210876
8259,1760613354.4372175,26428800,-0.05604187399148941,0.6917709112167358
8260,1760613355.039433,26432000,-0.055602822452783585,0.7286301255226135
8261,1760613355.6015553,26435200,-0.055794909596443176,0.7260363101959229
8262,1760613356.3256524,26438400,-0.05594508722424507,0.7220161557197571
8263,1760613356.9220555,26441600,-0.05582541599869728,0.6941581964492798
8264,1760613357.6754198,26444800,-0.0556819774210453,0.6999635100364685
8265,1760613358.2239165,26448000,-0.05558020621538162,0.7093359231948853
8266,1760613358.7268243,26451200,-0.05544371157884598,0.7036705017089844
8267,1760613359.4475327,26454400,-0.05549841374158859,0.7148104310035706
8268,1760613360.0495305,26457600,-0.055667027831077576,0.7093306183815002
8269,1760613360.6081078,26460800,-0.05623909458518028,0.7087361216545105
8270,1760613361.492004,26464000,-0.056543827056884766,0.7035118937492371
8271,1760613362.3207102,26467200,-0.0564715676009655,0.714698314666748
8272,1760613362.8215795,26470400,-0.05630375072360039,0.6964386701583862
8273,1760613363.5832243,26473600,-0.05663987994194031,0.7132315635681152
8274,1760613364.1884563,26476800,-0.05652130767703056,0.7083219885826111
8275,1760613364.8663814,26480000,-0.056466151028871536,0.7226734161376953
8276,1760613365.57309,26483200,-0.05667906627058983,0.705462634563446
8277,1760613366.1846185,26486400,-0.05714748799800873,0.6940778493881226
8278,1760613366.685497,26489600,-0.0575699657201767,0.7156516313552856
8279,1760613367.3836105,26492800,-0.0575469508767128,0.7275946140289307
8280,1760613368.0864155,26496000,-0.0573686920106411,0.724300742149353
8281,1760613368.6226542,26499200,-0.05762779340147972,0.7591081261634827
8282,1760613369.3607264,26502400,-0.05748624727129936,0.7189819812774658
8283,1760613370.2216318,26505600,-0.05793251842260361,0.7154003381729126
8284,1760613370.9672768,26508800,-0.05756960064172745,0.7414522767066956
8285,1760613371.590724,26512000,-0.057385239750146866,0.7359548807144165
8286,1760613372.14002,26515200,-0.05728277564048767,0.7488141059875488
8287,1760613372.818083,26518400,-0.057380639016628265,0.7406673431396484
8288,1760613373.5103781,26521600,-0.057065799832344055,0.7184971570968628
8289,1760613374.1543472,26524800,-0.05677587166428566,0.7323567271232605
8290,1760613374.7009494,26528000,-0.05710335075855255,0.7036470174789429
8291,1760613375.3490412,26531200,-0.057361703366041183,0.7131704688072205
8292,1760613376.1111906,26534400,-0.05712616816163063,0.7137558460235596
8293,1760613376.6786375,26537600,-0.05726584419608116,0.7073509097099304
8294,1760613377.3475058,26540800,-0.05745742842555046,0.7095143795013428
8295,1760613378.0028179,26544000,-0.05738600715994835,0.728108823299408
8296,1760613378.6454914,26547200,-0.05694158002734184,0.7310101389884949
8297,1760613379.502884,26550400,-0.056754156947135925,0.7039978504180908
8298,1760613380.184872,26553600,-0.05619855970144272,0.6993644833564758
8299,1760613380.8473387,26556800,-0.05607142299413681,0.7095339298248291
8300,1760613381.411735,26560000,-0.05572180449962616,0.701127290725708
8301,1760613381.0926886,26563200,-0.055475134402513504,0.7337210178375244
8302,1760613381.8806124,26566400,-0.05578090250492096,0.7203698754310608
8303,1760613382.62165,26569600,-0.056434229016304016,0.6915134191513062
8304,1760613383.5042312,26572800,-0.05629643052816391,0.7261497974395752
8305,1760613384.1349049,26576000,-0.0564664751291275,0.7116345167160034
8306,1760613384.6903849,26579200,-0.056303489953279495,0.7176321148872375
8307,1760613385.3239856,26582400,-0.05599278584122658,0.6912850141525269
8308,1760613385.8239214,26585600,-0.05601770430803299,0.7179380059242249
8309,1760613386.5919435,26588800,-0.05603465065360069,0.7292888760566711
8310,1760613387.2573497,26592000,-0.05617259070277214,0.7195659875869751
8311,1760613388.1293206,26595200,-0.056358903646469116,0.7081366777420044
8312,1760613388.7868578,26598400,-0.05610353499650955,0.7285733222961426
8313,1760613389.3570817,26601600,-0.056574977934360504,0.7224217057228088
8314,1760613390.0088222,26604800,-0.05623449385166168,0.7158119678497314
8315,1760613390.6638987,26608000,-0.05646463856101036,0.7053224444389343
8316,1760613391.4072878,26611200,-0.056483637541532516,0.7157450914382935
8317,1760613391.971273,26614400,-0.056805793195962906,0.6999500393867493
8318,1760613392.5946887,26617600,-0.05696912109851837,0.6793235540390015
8319,1760613393.3638227,26620800,-0.057027529925107956,0.7002623677253723
8320,1760613394.0026195,26624000,-0.05713588744401932,0.7334708571434021
8321,1760613394.914918,26627200,-0.0572710856795311,0.7321770191192627
8322,1760613395.4482574,26630400,-0.05766400322318077,0.7092500925064087
8323,1760613396.2112293,26633600,-0.05796334147453308,0.7032245397567749
8324,1760613397.0928972,26636800,-0.058095112442970276,0.7144298553466797
8325,1760613397.7542481,26640000,-0.0575006827712059,0.7058576345443726
8326,1760613398.505156,26643200,-0.057495299726724625,0.7067320942878723
8327,1760613399.1536903,26646400,-0.0574406161904335,0.7071998119354248
8328,1760613399.940771,26649600,-0.057876404374837875,0.7167285084724426
8329,1760613400.6047025,26652800,-0.058075591921806335,0.7213401794433594
8330,1760613401.2525666,26656000,-0.05846564471721649,0.7147685289382935
8331,1760613402.0774763,26659200,-0.058567579835653305,0.71696937084198
8332,1760613402.6721826,26662400,-0.058595191687345505,0.7380020618438721
8333,1760613403.3556206,26665600,-0.05815373733639717,0.7288637757301331
8334,1760613403.9385698,26668800,-0.057930439710617065,0.7101037502288818
8335,1760613404.7805612,26672000,-0.05808991938829422,0.7319594621658325
8336,1760613405.4937413,26675200,-0.05817297101020813,0.731448233127594
8337,1760613406.2214303,26678400,-0.058467596769332886,0.7279655933380127
8338,1760613406.8412976,26681600,-0.05815974622964859,0.722928524017334
8339,1760613407.3438046,26684800,-0.058242376893758774,0.717622697353363
8340,1760613408.0537503,26688000,-0.05796075984835625,0.7210676074028015
8341,1760613408.8393393,26691200,-0.05770374834537506,0.7206985950469971
8342,1760613409.6491878,26694400,-0.057761598378419876,0.7380725741386414
8343,1760613410.3399217,26697600,-0.05773422122001648,0.7183965444564819
8344,1760613411.0770352,26700800,-0.057546015828847885,0.7075865268707275
8345,1760613411.6912465,26704000,-0.05732372775673866,0.7267476916313171
8346,1760613412.426906,26707200,-0.05677657574415207,0.7210434079170227
8347,1760613413.1998765,26710400,-0.056807346642017365,0.7096573114395142
8348,1760613413.0798073,26713600,-0.05721127986907959,0.7156665325164795
8349,1760613413.8156433,26716800,-0.056775160133838654,0.7088189721107483
8350,1760613414.361033,26720000,-0.056459251791238785,0.7162797451019287
8351,1760613414.9771578,26723200,-0.05643926188349724,0.7151098847389221
8352,1760613415.6212926,26726400,-0.056725844740867615,0.7125411033630371
8353,1760613416.4097285,26729600,-0.056782905012369156,0.7066301703453064
8354,1760613417.2259154,26732800,-0.05698240175843239,0.7170170545578003
8355,1760613417.917851,26736000,-0.056932125240564346,0.7057757377624512
8356,1760613418.52905,26739200,-0.05703620985150337,0.7052037119865417
8357,1760613419.0151033,26742400,-0.057190217077732086,0.7178744673728943
8358,1760613419.6299825,26745600,-0.056613482534885406,0.7306896448135376
8359,1760613420.1964383,26748800,-0.05647629126906395,0.7452926635742188
8360,1760613420.8646474,26752000,-0.05689476057887077,0.7218838334083557
8361,1760613421.5042567,26755200,-0.056584347039461136,0.7377300262451172
8362,1760613422.1296222,26758400,-0.05661577358841896,0.717133104801178
8363,1760613422.6226273,26761600,-0.05698651447892189,0.7516988515853882
8364,1760613423.4093108,26764800,-0.05727237090468407,0.7176449298858643
8365,1760613424.0374753,26768000,-0.05717380344867706,0.732511579990387
8366,1760613424.8201926,26771200,-0.05711863562464714,0.7206115126609802
8367,1760613425.442322,26774400,-0.057354144752025604,0.7081312537193298
8368,1760613426.0276039,26777600,-0.0571000874042511,0.7154191732406616
8369,1760613426.688827,26780800,-0.05689431354403496,0.709790050983429
8370,1760613427.5084224,26784000,-0.056734129786491394,0.7008720636367798
8371,1760613428.2550206,26787200,-0.05677487701177597,0.7032781839370728
8372,1760613428.7709098,26790400,-0.05686064064502716,0.7198632955551147
8373,1760613429.2927444,26793600,-0.056918393820524216,0.7179833054542542
8374,1760613429.8522513,26796800,-0.05705341696739197,0.6995715498924255
8375,1760613430.4817557,26800000,-0.05759486183524132,0.7037650942802429
8376,1760613431.381781,26803200,-0.05734413489699364,0.6900284290313721
8377,1760613432.086898,26806400,-0.057357706129550934,0.7052162289619446
8378,1760613432.698286,26809600,-0.05723818764090538,0.7147622108459473
8379,1760613433.3779297,26812800,-0.05743913725018501,0.7002716064453125
8380,1760613434.0354548,26816000,-0.057762473821640015,0.6998333930969238
8381,1760613434.7190278,26819200,-0.05777867138385773,0.7406022548675537
8382,1760613435.267395,26822400,-0.05767254903912544,0.7168561816215515
8383,1760613435.9998138,26825600,-0.05715131759643555,0.7275978326797485
8384,1760613436.8264153,26828800,-0.057457562536001205,0.7150424718856812
8385,1760613437.5802066,26832000,-0.057403989136219025,0.7172593474388123
8386,1760613438.2719607,26835200,-0.057480648159980774,0.7200552225112915
8387,1760613438.9628782,26838400,-0.05757097154855728,0.7165825366973877
8388,1760613439.555608,26841600,-0.05774271860718727,0.7092190384864807
8389,1760613440.1778104,26844800,-0.05780724436044693,0.7491772174835205
8390,1760613440.828984,26848000,-0.057680435478687286,0.7062301635742188
8391,1760613441.5767844,26851200,-0.057505130767822266,0.7275259494781494
8392,1760613442.4410877,26854400,-0.05724835768342018,0.7436103820800781
8393,1760613443.0359397,26857600,-0.05688553676009178,0.7096499800682068
8394,1760613443.7532005,26860800,-0.05703825131058693,0.7168688774108887
8395,1760613444.43875,26864000,-0.057601843029260635,0.7391824126243591
8396,1760613444.0798664,26867200,-0.05750104784965515,0.7283788919448853
8397,1760613444.6817605,26870400,-0.05727653577923775,0.7148445248603821
8398,1760613445.5235918,26873600,-0.05754221975803375,0.731433093547821
8399,1760613446.2581866,26876800,-0.05758040398359299,0.7173529863357544
8400,1760613446.9087539,26880000,-0.05746039003133774,0.7219130992889404
8401,1760613447.5841234,26883200,-0.05780292674899101,0.7238902449607849
8402,1760613448.1775515,26886400,-0.057396721094846725,0.7361743450164795
8403,1760613448.7634137,26889600,-0.05708920955657959,0.7089787125587463
8404,1760613449.446301,26892800,-0.05731455236673355,0.7099063396453857
8405,1760613450.0395875,26896000,-0.05720652639865875,0.7305058836936951
8406,1760613450.576216,26899200,-0.057354267686605453,0.6920067071914673
8407,1760613451.311289,26902400,-0.05726125091314316,0.6989933848381042
8408,1760613452.0697124,26905600,-0.05729448422789574,0.7207574248313904
8409,1760613452.73873,26908800,-0.057539667934179306,0.6895846724510193
8410,1760613453.3492143,26912000,-0.05759966000914574,0.7078561186790466
8411,1760613454.096179,26915200,-0.05781150236725807,0.6942321062088013
8412,1760613454.7809932,26918400,-0.05823911353945732,0.6980743408203125
8413,1760613455.5929406,26921600,-0.058036092668771744,0.6924380660057068
8414,1760613456.4089448,26924800,-0.057933658361434937,0.7111488580703735
8415,1760613457.2085524,26928000,-0.05795884504914284,0.7017367482185364
8416,1760613457.844565,26931200,-0.05792316421866417,0.7060624957084656
8417,1760613458.708601,26934400,-0.057847123593091965,0.7089884877204895
8418,1760613459.3673697,26937600,-0.05748492851853371,0.7064812183380127
8419,1760613460.0972102,26940800,-0.0571579784154892,0.7229336500167847
8420,1760613460.770928,26944000,-0.057034026831388474,0.7175946831703186
8421,1760613461.5901036,26947200,-0.057120777666568756,0.7000272870063782
8422,1760613462.3784893,26950400,-0.05701732635498047,0.6987045407295227
8423,1760613462.8915327,26953600,-0.05690409243106842,0.7014209032058716
8424,1760613463.5494905,26956800,-0.056585755199193954,0.7333807349205017
8425,1760613464.204117,26960000,-0.056969884783029556,0.702498197555542
8426,1760613464.763088,26963200,-0.057010237127542496,0.7185276746749878
8427,1760613465.4318361,26966400,-0.05726076662540436,0.7327907681465149
8428,1760613466.0520523,26969600,-0.05685291811823845,0.7378291487693787
8429,1760613466.7092547,26972800,-0.057361993938684464,0.7588821649551392
8430,1760613467.4086916,26976000,-0.05707303062081337,0.6970744132995605
8431,1760613468.1191645,26979200,-0.056949593126773834,0.7287703156471252
8432,1760613468.8893588,26982400,-0.056839801371097565,0.7382580637931824
8433,1760613469.7433093,26985600,-0.05724460259079933,0.7138022780418396
8434,1760613470.4571962,26988800,-0.056792911142110825,0.7345041036605835
8435,1760613470.9876525,26992000,-0.056733760982751846,0.7150216102600098
8436,1760613471.671297,26995200,-0.05588727816939354,0.7007077932357788
8437,1760613472.4454372,26998400,-0.05596746504306793,0.7357420921325684
8438,1760613473.2733662,27001600,-0.05646733194589615,0.718313455581665
8439,1760613473.8374655,27004800,-0.05579785257577896,0.7141132354736328
8440,1760613474.689525,27008000,-0.056429214775562286,0.7032708525657654
8441,1760613475.328753,27011200,-0.05662795156240463,0.6899689435958862
8442,1760613475.853075,27014400,-0.05658046156167984,0.6897373795509338
8443,1760613475.5411937,27017600,-0.05604832246899605,0.7099545001983643
8444,1760613476.0190828,27020800,-0.05618986114859581,0.6903689503669739
8445,1760613476.5677812,27024000,-0.056477125734090805,0.6959763169288635
8446,1760613477.0961425,27027200,-0.05677197128534317,0.7056155204772949
8447,1760613477.9298644,27030400,-0.05633033439517021,0.7346420288085938
8448,1760613478.5238314,27033600,-0.05590968579053879,0.7213172316551208
8449,1760613479.0406408,27036800,-0.056274499744176865,0.7069674730300903
8450,1760613479.7494059,27040000,-0.056414514780044556,0.7571538686752319
8451,1760613480.5726376,27043200,-0.056210052222013474,0.7241453528404236
8452,1760613481.205697,27046400,-0.05586903914809227,0.7134761214256287
8453,1760613481.7986145,27049600,-0.05550567805767059,0.72584068775177
8454,1760613482.521027,27052800,-0.05587901920080185,0.7207887172698975
8455,1760613483.2202573,27056000,-0.05589688941836357,0.7326703667640686
8456,1760613484.1064222,27059200,-0.05593980848789215,0.7456461191177368
8457,1760613484.642367,27062400,-0.055853232741355896,0.7146633267402649
8458,1760613485.3737934,27065600,-0.056542545557022095,0.7230267524719238
8459,1760613485.958302,27068800,-0.05662708729505539,0.7148559093475342
8460,1760613486.4587243,27072000,-0.05632865056395531,0.7085359692573547
8461,1760613487.0350134,27075200,-0.056371454149484634,0.7150112986564636
8462,1760613487.616963,27078400,-0.056385159492492676,0.7318813800811768
8463,1760613488.1386254,27081600,-0.056269560009241104,0.701753556728363
8464,1760613488.8501303,27084800,-0.05624870955944061,0.7250331044197083
8465,1760613489.5174816,27088000,-0.05635063722729683,0.7232053279876709
8466,1760613490.084563,27091200,-0.0564887560904026,0.7079923152923584
8467,1760613490.670745,27094400,-0.056326981633901596,0.7258789539337158
8468,1760613491.1959972,27097600,-0.05651472136378288,0.7275261878967285
8469,1760613491.732182,27100800,-0.05636601522564888,0.6945481300354004
8470,1760613492.2274613,27104000,-0.05591058358550072,0.7234556674957275
8471,1760613493.089594,27107200,-0.055688295513391495,0.7184409499168396
8472,1760613493.8083234,27110400,-0.055747486650943756,0.7137722969055176
8473,1760613494.4912128,27113600,-0.05555777624249458,0.6855806708335876
8474,1760613495.145477,27116800,-0.055141836404800415,0.731515645980835
8475,1760613495.785665,27120000,-0.05484124645590782,0.7361366152763367
8476,1760613496.29875,27123200,-0.055193886160850525,0.6988570690155029
8477,1760613496.9212818,27126400,-0.05501954257488251,0.7205244302749634
